Raster,Red,Green,Blue,NIR,FC,ch1,CH,wc,WC,geom,GEOM,NDVI,EVI,SAVI,AVI,BAI,BCC,BITM,BIXS,BNDVI,CIG,CVI,DSWI4,DVI,EVI2,ExG,ExGR,ExR,FCVI,GARI,GBNDVI,GCC,GEMI,GLI,GNDVI,GOSAVI,GRNDVI,GRVI,IKAW,IPVI,MCARI1,MCARI2,MGRVI,MRBVI,MSAVI,MSR,MTVI1,MTVI2,NDDI,NDGlaI,NDSII,NDTI,NDYI,NIRv,NLI,NormG,NormNIR,NormR,OSAVI,PISI,RCC,RDVI,RGBVI,RGRI,RI4XS,SI,SR,TDVI,TGI,TVI,TriVI,VARI,VrNIRBI,LAI,AFC
RIP_180805_1233_0054,0.05852933,0.063409835,0.013111999,0.41588148,0.522569444,1.35906601,1.5,1.384222683,1.254166666,2.556742929,2.821874998,0.753254653,0.535369463,0.550104965,0.519147689,7.78989444,0.097089122,0.050393168,0.061018397,0.93887087,5.55862738,6.053825346,1.083385629,0.35735215,0.574022103,0.055178341,0.042500047,0.012678294,0.370864425,0.771708523,0.689190418,0.469524535,0.829622849,0.278031156,0.735401694,0.551347464,0.546543383,6.55862738,0.633954334,0.876627326,0.522200684,0.521000274,0.079920168,0.904422846,0.563554096,2.144531031,0.522200684,0.521000274,83.38429297,0.040024097,-0.735401694,-0.040024097,0.657300451,0.31326466,0.494318066,0.117901452,0.773271692,0.108826856,0.563281937,-0.152766679,0.433386342,0.518822869,0.679449683,0.923032366,211.8949531,0.954717212,7.10552265,0.626735696,3.188687835,1.119488568,21.6363492,0.044846385,-0.753254653,3.7,0.7
RIP_180805_1233_0055,0.055132233,0.06141568,0.012729464,0.41660562,0.529513889,1.285699921,1.5,1.482655454,1.270833334,2.450865475,2.859375001,0.766259024,0.54704772,0.557979787,0.5220645,7.741095366,0.098466292,0.048213028,0.058358585,0.940701496,5.783375516,6.089367397,1.113970479,0.361473387,0.583426987,0.054969663,0.04471344,0.010256223,0.373513161,0.786702482,0.697829736,0.475069045,0.835024648,0.28826253,0.743042078,0.556705458,0.562797934,6.783375516,0.624840976,0.883129512,0.530323855,0.535045829,0.107513489,0.898776153,0.574232887,2.241419645,0.530323855,0.535045829,65.00859618,0.053912995,-0.743042078,-0.053912995,0.656633913,0.319227816,0.5178483,0.115193235,0.781398967,0.103407798,0.5721889,-0.153495346,0.426464663,0.526291027,0.686252803,0.897689857,213.6456756,0.956665623,7.556480072,0.635177996,3.141093605,1.125281753,21.9397411,0.060523414,-0.766259024,3.31,0.62
RIP_180805_1233_0056,0.05189748,0.057274558,0.011905208,0.40261418,0.565972222,1.218235016,1.5,1.672501588,1.358333333,2.482153844,3.056249999,0.771634109,0.539660462,0.551145756,0.511564349,8.354335522,0.098327377,0.045149594,0.054652189,0.942558981,6.029546697,6.369595364,1.103609616,0.3507167,0.574129156,0.050746428,0.040554262,0.010192166,0.362255098,0.792426879,0.706737373,0.473041466,0.824039731,0.284529939,0.750919937,0.557099364,0.57336859,7.029546697,0.626811711,0.885817055,0.51342029,0.527141731,0.098268119,0.90001421,0.566044785,2.283551426,0.51342029,0.527141731,73.50300974,0.049253253,-0.750919937,-0.049253253,0.655818206,0.310670834,0.514966981,0.111911099,0.786684295,0.101404606,0.57072424,-0.146146486,0.428631157,0.520216271,0.683009447,0.906117512,250.2911854,0.959429453,7.757875334,0.622586816,2.91035873,1.127667553,21.25808512,0.055281723,-0.771634109,3.72,0.67
RIP_180805_1233_0057,0.053322542,0.058101,0.012094127,0.43370765,0.565972222,1.108765602,1.5,1.837629158,1.358333333,2.259109913,3.056249999,0.78102983,0.571857382,0.578075186,0.538527073,7.050386651,0.097914145,0.046062594,0.055762979,0.945742132,6.464719196,6.850790913,1.08961422,0.380385108,0.60893506,0.050785331,0.039567026,0.011218305,0.392535094,0.802183557,0.721394165,0.470386144,0.855523127,0.27962616,0.763725181,0.576252939,0.591204673,7.464719196,0.630243264,0.890514915,0.55520895,0.559326844,0.085613608,0.90214758,0.600481361,2.360424649,0.55520895,0.559326844,89.2682064,0.042885533,-0.763725181,-0.042885533,0.655414057,0.338738612,0.558268023,0.106581683,0.795602336,0.09781598,0.587893908,-0.163823828,0.431699711,0.545061571,0.679208545,0.917756011,249.5096005,0.958607111,8.133664183,0.662645405,2.92765841,1.131825883,23.0142448,0.04810718,-0.78102983,3.25,0.69
RIP_180805_1233_0058,0.05395171,0.059157167,0.012330011,0.4383983,0.543402778,1.137069397,1.5,1.720431493,1.304166667,2.224392009,2.934375001,0.780840017,0.575645187,0.581115412,0.542258115,6.882041606,0.098294964,0.046770313,0.056614298,0.9452885,6.410738584,6.758640402,1.096483633,0.38444659,0.613002909,0.052032613,0.041052557,0.010980056,0.396585337,0.80220777,0.71959516,0.471601494,0.859494728,0.281872833,0.762208755,0.576743943,0.589819021,7.410738584,0.627951393,0.890420008,0.561723603,0.563375398,0.091848762,0.900725893,0.604185509,2.358828848,0.561723603,0.563375398,82.82041195,0.046021649,-0.762208755,-0.046021649,0.655042727,0.342318936,0.561626209,0.107264546,0.79490951,0.097825944,0.589325644,-0.16632068,0.430103542,0.547897145,0.680548462,0.912006317,237.6736072,0.957960087,8.125753567,0.667599065,2.991820355,1.131742027,23.27501368,0.051652268,-0.780840017,3.28,0.72
RIP_180805_1233_0059,0.05400648,0.058470424,0.012316701,0.42968017,0.548611111,1.093122101,1.5,1.806751504,1.316666666,2.158916149,2.962499999,0.776688151,0.565315999,0.572855731,0.534500461,7.205709875,0.098696572,0.046501582,0.056282725,0.944267927,6.34867546,6.787638384,1.082655711,0.37567369,0.60231309,0.050617667,0.038879667,0.011738,0.388082302,0.798063323,0.717115881,0.468537022,0.850419587,0.276200776,0.760441041,0.572721447,0.585076321,7.34867546,0.628585336,0.888344076,0.547933866,0.551724288,0.079250472,0.901120406,0.593588161,2.324372851,0.547933866,0.551724288,94.60939143,0.03968765,-0.760441041,-0.03968765,0.652007311,0.333727497,0.547365092,0.107847756,0.79253816,0.099614083,0.583628214,-0.161331736,0.432766407,0.540167848,0.674247697,0.923654667,249.5437927,0.958178922,7.956085455,0.655674236,2.92546142,1.129906258,22.71897916,0.044568041,-0.776688151,3.98,0.67
RIP_180805_1233_0060,0.05911472,0.06305069,0.012589178,0.4197042,0.487847222,1.203949738,1.5,1.458740298,1.170833333,2.114436726,2.634374999,0.753081102,0.536599893,0.552588644,0.522192962,7.630167746,0.093423001,0.050426273,0.061114399,0.941756323,5.656615495,6.241073034,1.066581894,0.36058948,0.577283247,0.054397482,0.040599036,0.013798446,0.374786004,0.769206551,0.694596654,0.467892715,0.832935165,0.27500521,0.73878798,0.554882609,0.549096654,6.656615495,0.648856524,0.876540551,0.525388964,0.522326825,0.064369916,0.913229798,0.5666081,2.143283312,0.525388964,0.522326825,104.3767109,0.032218367,-0.73878798,-0.032218367,0.667128504,0.316071302,0.497465544,0.116357679,0.774548327,0.109093994,0.564462743,-0.155387304,0.438684284,0.521107593,0.684631544,0.937574513,221.1219721,0.954809836,7.09982556,0.63078589,3.16544967,1.119411051,21.7928076,0.035919925,-0.753081102,3.48,0.7
RIP_180805_1233_0061,0.05666011,0.059790492,0.011926301,0.39455724,0.527777778,1.101329384,1.5,1.725187785,1.266666667,2.09252583,2.850000001,0.748856687,0.513499423,0.532838993,0.501019051,8.786814001,0.092900675,0.048053816,0.058246335,0.941319636,5.598996376,6.253500315,1.055248428,0.33789713,0.551924154,0.050994573,0.037126922,0.013867651,0.351764939,0.764249047,0.6923835,0.465741817,0.808525604,0.271006425,0.736807349,0.544914111,0.544231644,6.598996376,0.652225541,0.874428344,0.491455263,0.497664008,0.053724438,0.915148568,0.541798972,2.113259846,0.491455263,0.497664008,123.2983927,0.02688163,-0.736807349,-0.02688163,0.667405624,0.295466828,0.466315306,0.117005038,0.772115822,0.11087914,0.55282647,-0.141508551,0.441357508,0.503027361,0.682050618,0.947644151,251.2038656,0.956960604,6.963580551,0.600528275,2.98141483,1.117522567,20.39904308,0.029948844,-0.748856687,2.83,0.74
RIP_180805_1233_0062,0.052814197,0.060598444,0.01129343,0.44754732,0.519097222,1.038902817,1.5,1.798772675,1.245833333,1.941449638,2.803124999,0.788895847,0.587494278,0.591885708,0.551051984,6.56084353,0.090560387,0.046865241,0.056839734,0.950774076,6.38545894,6.436750808,1.14738929,0.394733123,0.626838553,0.057089261,0.049029249,0.008060012,0.40597863,0.806190391,0.723194265,0.485930184,0.870254458,0.308083486,0.761491886,0.579138411,0.595648,7.38545894,0.647672811,0.894447924,0.580559122,0.581926299,0.136629348,0.912549355,0.618336631,2.428210204,0.580559122,0.581926299,56.5753135,0.068636502,-0.761491886,-0.068636502,0.685821794,0.353068222,0.582682528,0.108026327,0.797824,0.094149673,0.597753068,-0.17241681,0.42350943,0.558035233,0.720540709,0.871543781,206.8499741,0.958189245,8.47399649,0.682283416,3.230749485,1.135295489,23.99535726,0.076227058,-0.788895847,3.64,0.67
RIP_180805_1233_0063,0.054473706,0.0615203,0.011530975,0.43432373,0.572916667,0.958564262,1.5,2.151655432,1.375000001,1.977038792,3.093750002,0.777111327,0.567047429,0.576230293,0.53831082,7.032798949,0.090421303,0.04790649,0.058103924,0.948274741,6.059844149,6.251202848,1.129357713,0.379850024,0.606765671,0.057035919,0.047740401,0.009295518,0.391815403,0.793418509,0.712042279,0.482417637,0.854609014,0.301705066,0.751856244,0.568433062,0.578447146,7.059844149,0.650601296,0.888555663,0.557976721,0.559702173,0.121052532,0.914226801,0.597781334,2.327845954,0.557976721,0.559702173,60.54098438,0.060749639,-0.751856244,-0.060749639,0.68430462,0.33751789,0.551861093,0.111790509,0.789223573,0.098985917,0.585467825,-0.164638484,0.42716106,0.54331,0.715317606,0.885459044,207.1572164,0.957239298,7.973089439,0.660962208,3.24599029,1.130093504,23.0728652,0.067455385,-0.777111327,3.38,0.69
RIP_180805_1233_0064,0.054238237,0.062193677,0.012204097,0.46081996,0.519097222,1.077156372,1.5,1.734892025,1.245833333,2.012935969,2.803124999,0.78938987,0.599777612,0.60082524,0.561677416,6.14436382,0.094873099,0.048162156,0.058351692,0.948399677,6.409434242,6.461664109,1.146675859,0.406581723,0.63888095,0.05794502,0.049628989,0.008316031,0.41794129,0.809222078,0.721990624,0.48348574,0.881354377,0.303647827,0.762171872,0.583628586,0.596599269,7.409434242,0.63264093,0.894694935,0.597888168,0.592278994,0.136018927,0.903621371,0.62914007,2.432578803,0.597888168,0.592278994,57.00499293,0.068326971,-0.762171872,-0.068326971,0.67192306,0.363766608,0.593101233,0.10774097,0.798299634,0.093959395,0.602291365,-0.179282651,0.421641161,0.56652581,0.707756595,0.872086032,196.6193217,0.956872433,8.496219374,0.696556917,3.2778152,1.135513042,24.71312098,0.076327417,-0.78938987,3.55,0.69
RIP_180805_1233_0065,0.054371748,0.062229097,0.012182193,0.4626492,0.579861111,1.020487633,1.5,2.045590688,1.391666666,2.130267933,3.131249999,0.78967294,0.601287581,0.602166729,0.56317394,6.089825574,0.094594701,0.048225696,0.058432643,0.948688342,6.43461214,6.495881786,1.144511613,0.408277452,0.640679875,0.057904253,0.049450078,0.008454175,0.419721521,0.809359989,0.722894194,0.483208798,0.882933134,0.303144368,0.762881806,0.58465877,0.597407558,7.43461214,0.633915203,0.89483647,0.600176995,0.593702238,0.134164213,0.904399027,0.630777872,2.435088099,0.600176995,0.593702238,57.95031801,0.067386724,-0.762881806,-0.067386724,0.67257138,0.365341554,0.594869591,0.107430457,0.798703779,0.093865764,0.603049955,-0.180349664,0.422196501,0.567807763,0.7078755,0.873735127,197.1390206,0.95682243,8.508999931,0.698631956,3.277821455,1.13563768,24.81094108,0.07524852,-0.78967294,3.7,0.71
RIP_180805_1233_0066,0.051938303,0.059333853,0.011430649,0.43696463,0.559027778,0.98031189,1.5,2.052918078,1.341666667,1.972877679,3.018750001,0.787531228,0.578860016,0.584020404,0.542322684,6.924619883,0.093157194,0.046002729,0.055758826,0.949015302,6.364507914,6.446573485,1.14239106,0.385026327,0.616390633,0.055298754,0.047112813,0.008185941,0.396063695,0.80624764,0.721250968,0.48355743,0.860731573,0.303778121,0.760894482,0.575394865,0.594072639,7.364507914,0.639235031,0.893765614,0.565974969,0.572081338,0.132342623,0.907603732,0.608559295,2.416213059,0.565974969,0.572081338,58.13118902,0.066463617,-0.760894482,-0.066463617,0.676938333,0.344123291,0.572306696,0.108226691,0.797036319,0.09473699,0.593349648,-0.166235228,0.423285376,0.550654389,0.711395028,0.875356991,217.653325,0.958870047,8.413148,0.670074988,3.13303649,1.134694332,23.39740162,0.0740729,-0.787531228,3.74,0.66
RIP_180805_1233_0067,0.051330402,0.05944192,0.011523842,0.44334796,0.550347222,1.096468201,1.5,1.806937946,1.320833333,2.172377622,2.971874999,0.792469589,0.588649756,0.591172342,0.548346495,6.696829714,0.094228974,0.045829215,0.055534458,0.949331473,6.458506724,6.440709662,1.158025608,0.392017558,0.625610145,0.056029596,0.048741993,0.007287603,0.402582572,0.812105847,0.724037065,0.486048933,0.86803027,0.308298595,0.763551645,0.579227371,0.600186726,7.458506724,0.633315389,0.896234794,0.577159252,0.58281065,0.145672753,0.90403346,0.617970859,2.460122478,0.577159252,0.58281065,53.80815668,0.073226938,-0.763551645,-0.073226938,0.675228119,0.351339775,0.585857805,0.107272594,0.800093363,0.092634043,0.598794127,-0.169819724,0.419722094,0.557370606,0.713191389,0.863538762,211.0464326,0.959008081,8.637141786,0.67995246,3.15898781,1.136868325,23.8455142,0.081729393,-0.792469589,3.25,0.67
RIP_180805_1233_0068,0.051051654,0.05667706,0.011472306,0.42996913,0.581597222,1.246663208,1.5,1.679483268,1.395833333,2.610201091,3.140624999,0.787736182,0.574035019,0.579372245,0.536712234,7.180137559,0.096243354,0.044535283,0.053937744,0.948023429,6.586299113,6.833331112,1.110190475,0.378917476,0.610175781,0.05083016,0.04114007,0.00969009,0.390235457,0.808272764,0.726372875,0.475474623,0.854688179,0.289007931,0.767070775,0.577274058,0.599296463,7.586299113,0.633026891,0.893868091,0.554416799,0.564105836,0.104152523,0.903857323,0.602848922,2.418008406,0.554416799,0.564105836,75.23717854,0.05221826,-0.767070775,-0.05221826,0.663318775,0.338702241,0.567221525,0.105406895,0.799648231,0.094944874,0.591115741,-0.162189183,0.428282023,0.546339643,0.69158245,0.900746334,252.5750095,0.960057556,8.422237015,0.662550651,2.90917445,1.134784641,22.9600648,0.058441886,-0.787736182,3.47,0.7
RIP_180805_1233_0069,0.053052545,0.058889203,0.011985819,0.44997948,0.543402778,1.23996994,1.5,1.577659214,1.304166667,2.425691196,2.934375001,0.789068917,0.591227766,0.593590621,0.553022822,6.48138301,0.096716326,0.04628236,0.056046903,0.94810944,6.641120224,6.883789453,1.110016551,0.396926935,0.629121804,0.052740042,0.042660936,0.010079106,0.408670291,0.809945341,0.727850977,0.475190504,0.872352528,0.288485799,0.768548527,0.584704123,0.601574945,7.641120224,0.631423109,0.894534458,0.580679973,0.580842804,0.103997546,0.902874529,0.620423502,2.429739097,0.580679973,0.580842804,75.90584332,0.052140136,-0.768548527,-0.052140136,0.661775936,0.355064821,0.584771272,0.104799748,0.800787473,0.09441278,0.598654243,-0.173244449,0.42809317,0.559645161,0.690103974,0.900887468,234.029033,0.958465765,8.481769913,0.684975126,3.01848607,1.135371709,24.04908242,0.058392314,-0.789068917,3.63,0.63
RIP_180805_1233_0070,0.049656264,0.060427956,0.012120172,0.46329963,0.618055556,1.25119648,1.5,1.778297843,1.483333334,2.78391217,3.337500002,0.806391682,0.619102062,0.612529186,0.56683446,6.053815393,0.099179512,0.045695299,0.055304984,0.949012759,6.666975034,6.300284861,1.21692514,0.413643366,0.653475496,0.059079476,0.054954289,0.004125187,0.422564833,0.829539373,0.72922112,0.494482686,0.889840311,0.323488564,0.76923898,0.589228345,0.616019112,7.666975034,0.607611808,0.903195841,0.612450287,0.615675774,0.193843153,0.887547926,0.646030903,2.59178535,0.612450287,0.615675774,42.40958491,0.097849556,-0.76923898,-0.097849556,0.665872233,0.373600968,0.624247175,0.105388312,0.808009556,0.086602132,0.614666384,-0.180773493,0.406337802,0.577545297,0.717005105,0.821743234,184.9253568,0.959043501,9.330134663,0.709715997,3.27547626,1.142974926,25.24946964,0.109955562,-0.806391682,3.14,0.66
RIP_180805_1233_0071,0.049413957,0.057409953,0.01127891,0.4358772,0.626736111,1.143318939,1.5,1.973421346,1.504166666,2.579613356,3.384374999,0.796353359,0.586343134,0.588348795,0.543026795,6.952042582,0.095500768,0.044214838,0.053561375,0.949552696,6.592362948,6.53490687,1.161816549,0.386463243,0.621535105,0.054127039,0.047298848,0.006828191,0.396509593,0.81692349,0.727730943,0.486101458,0.862985991,0.308393732,0.767235158,0.579327552,0.606325073,7.592362948,0.628328317,0.89817668,0.568980824,0.580778701,0.148870142,0.900960576,0.615035109,2.495641441,0.568980824,0.580778701,53.69797877,0.074852119,-0.767235158,-0.074852119,0.671594215,0.347112272,0.587189972,0.105785582,0.803162536,0.091051881,0.598897473,-0.165735891,0.418397774,0.554762383,0.710718345,0.860721084,224.776291,0.960423314,8.82093292,0.674153636,3.04772244,1.138575144,23.50763442,0.083688273,-0.796353359,3.19,0.66
RIP_180805_1233_0072,0.05065567,0.060390785,0.011992731,0.476098,0.595486111,1.064384842,1.5,2.014074153,1.429166666,2.281775005,3.215624999,0.807668469,0.629320334,0.621535149,0.577191959,5.695655761,0.097470825,0.046032124,0.055736181,0.9508586,6.883619993,6.612764725,1.192182139,0.42544233,0.66572243,0.058133169,0.052671583,0.005461586,0.435084938,0.829817436,0.736058504,0.490825622,0.900537087,0.316922958,0.774866552,0.596861319,0.621740599,7.883619993,0.617141673,0.903834234,0.627823735,0.624372363,0.173996843,0.893848695,0.65690739,2.604491122,0.627823735,0.624372363,48.2451997,0.087667049,-0.774866552,-0.087667049,0.668633643,0.384529343,0.634683678,0.102855072,0.810870299,0.086274629,0.619497716,-0.188217758,0.411703553,0.586187986,0.714423246,0.838798005,192.9183009,0.958761065,9.398710944,0.723820113,3.244612265,1.143533326,25.9159444,0.098281161,-0.807668469,3.37,0.66
RIP_180805_1233_0073,0.05152901,0.061558936,0.011921986,0.4644251,0.609375,1.111843109,1.5,1.973075142,1.4625,2.43910582,3.290625,0.800257391,0.61290219,0.609618219,0.566578602,6.027396989,0.09536831,0.046857498,0.056765929,0.949944121,6.544397778,6.315173293,1.1946462,0.41289609,0.649986559,0.059666876,0.054238099,0.005428777,0.422755123,0.820974355,0.726788997,0.492432361,0.888427995,0.319811535,0.765928501,0.587282127,0.608362281,7.544397778,0.624214378,0.900128696,0.610217054,0.60896871,0.175998329,0.898380538,0.641433469,2.532266052,0.610217054,0.60896871,45.62296846,0.08869138,-0.765928501,-0.08869138,0.675507991,0.371659619,0.614332228,0.106593152,0.804181141,0.089225707,0.610834499,-0.181581304,0.412199328,0.57482445,0.721002839,0.837067912,184.9009652,0.958092478,9.012886139,0.707085874,3.32926441,1.140288293,25.17496244,0.099143289,-0.800257391,3.72,0.71
RIP_180805_1233_0074,0.046630435,0.05793366,0.011885681,0.47699636,0.579861111,1.165686035,1.5,1.790790948,1.391666666,2.433369598,3.131249999,0.821894389,0.645173514,0.63064868,0.580592483,5.658212034,0.102067015,0.043481704,0.052586626,0.951376078,7.233492584,6.627085891,1.242400162,0.430365925,0.67714044,0.057351204,0.054665298,0.002685906,0.438179768,0.846874468,0.744633006,0.497499111,0.906665323,0.328879883,0.783397238,0.603028633,0.640401633,8.233492584,0.593763844,0.910947195,0.637359963,0.64287355,0.213699915,0.877988139,0.670744768,2.754179323,0.637359963,0.64287355,41.69897122,0.10809853,-0.783397238,-0.10809853,0.659530416,0.392040632,0.659825491,0.099617606,0.820200816,0.080181578,0.629533436,-0.188820663,0.400433875,0.594739724,0.716543501,0.804893649,193.0256701,0.960985101,10.22929252,0.733693895,3.158491615,1.149736661,26.2740845,0.121961787,-0.821894389,3.64,0.74
RIP_180805_1233_0075,0.047443114,0.057491563,0.011267804,0.45926827,0.597222222,1.244192886,1.5,1.728027883,1.433333333,2.675014704,3.224999999,0.812741077,0.620435976,0.613619498,0.564794005,6.166088108,0.096966983,0.043524293,0.052707347,0.952106524,6.988446409,6.592215516,1.211799946,0.411825156,0.654467049,0.056272208,0.052087723,0.004184485,0.42053411,0.834797838,0.739561484,0.494753318,0.888893469,0.323973158,0.777492137,0.59367694,0.628025066,7.988446409,0.616159843,0.906370539,0.608703805,0.618326667,0.18977795,0.893209907,0.648550871,2.656109331,0.608703805,0.618326667,45.11435583,0.095759088,-0.777492137,-0.095759088,0.672253993,0.373266188,0.632751249,0.101898729,0.814012533,0.084088738,0.617696301,-0.179159768,0.408279699,0.578538867,0.721562882,0.825218719,206.0297381,0.961062462,9.68039893,0.709354662,3.125121255,1.145749134,25.11144732,0.107278579,-0.812741077,3.87,0.69
RIP_180805_1233_0076,0.053167555,0.060160078,0.011608776,0.43617627,0.539930556,1.04990654,1.5,1.851355266,1.295833334,2.040755839,2.915625002,0.782698576,0.574013986,0.580701125,0.540814019,6.958851973,0.092917478,0.046835839,0.056771577,0.948150229,6.250261045,6.407549087,1.131518611,0.383008715,0.612312963,0.055543825,0.046586082,0.008957743,0.3945308,0.800951772,0.717414931,0.48152559,0.858274088,0.300080385,0.757583428,0.572901673,0.587527468,7.250261045,0.641573525,0.891349288,0.562440885,0.56624966,0.122935641,0.908991195,0.603898407,2.37453325,0.562440885,0.56624966,61.32880481,0.061701836,-0.757583428,-0.061701836,0.676495434,0.341394545,0.563157126,0.109480711,0.793763734,0.096755555,0.58983962,-0.165637182,0.425556933,0.547522032,0.708618805,0.883768053,215.8041616,0.958117193,8.203805309,0.66632113,3.157816425,1.132562835,23.26022382,0.068743625,-0.782698576,2.79,0.68
RIP_180805_1233_0077,0.05084999,0.05941411,0.01217678,0.4715945,0.631944444,1.213985939,1.5,1.87399205,1.516666666,2.761818009,3.412499998,0.805338209,0.624113491,0.61726262,0.57320154,5.819849269,0.099450282,0.045694755,0.055298092,0.949658938,6.937415876,6.793294016,1.168419305,0.42074451,0.660039232,0.05580145,0.049110573,0.006690877,0.430780873,0.828444488,0.736403477,0.485247329,0.896096887,0.306845856,0.77622167,0.596490961,0.620993485,7.937415876,0.613599745,0.902669105,0.619232122,0.616982782,0.15440686,0.891533125,0.651427587,2.58138597,0.619232122,0.616982782,54.31826436,0.07766916,-0.77622167,-0.07766916,0.659823198,0.37979307,0.627815287,0.102110908,0.810496743,0.087392349,0.616525617,-0.185484228,0.415302389,0.582101048,0.701539902,0.855857136,207.5025126,0.958968148,9.274229946,0.717710616,3.133984,1.142513986,25.5872354,0.087311184,-0.805338209,3.73,0.63
RIP_180805_1233_0078,0.050794587,0.058732316,0.011597246,0.44539917,0.642361111,1.217818947,1.5,1.898886534,1.541666666,2.816206314,3.468749999,0.795263095,0.593145119,0.594168424,0.550499901,6.624548103,0.09574677,0.045328693,0.054907081,0.94924579,6.583545147,6.558621726,1.156271159,0.394604583,0.629431231,0.055072799,0.047772152,0.007300647,0.405024454,0.815916241,0.727261416,0.484893529,0.870806602,0.306204167,0.766996041,0.582214309,0.605255877,7.583545147,0.628244742,0.897631548,0.580613457,0.586823249,0.144188417,0.900908569,0.622025664,2.485580083,0.580613457,0.586823249,55.26784421,0.07247287,-0.766996041,-0.07247287,0.670202809,0.354209523,0.5922979,0.105838091,0.802627939,0.091533971,0.60135376,-0.17093596,0.419359702,0.560191451,0.708273746,0.864849038,216.83349,0.959406008,8.76863454,0.683851405,3.105924715,1.138096259,23.99378414,0.081055415,-0.795263095,3.42,0.72
RIP_180805_1233_0079,0.04989373,0.06004625,0.012091641,0.45471275,0.552083333,1.087811661,1.5,1.827062597,1.324999999,2.162025675,2.981249998,0.802246971,0.608425489,0.60444417,0.559229503,6.316768507,0.099086129,0.045611198,0.055203879,0.948193971,6.572708537,6.292327583,1.203482883,0.40481902,0.642791196,0.058107129,0.05329153,0.004815599,0.414035543,0.825179955,0.726154301,0.492054842,0.88122529,0.319133394,0.766701505,0.584899942,0.610592585,7.572708537,0.609855009,0.901123485,0.59877732,0.604220593,0.183130351,0.889051281,0.635591464,2.551299896,0.59877732,0.604220593,44.13920149,0.092346024,-0.766701505,-0.092346024,0.664763113,0.364791926,0.611203674,0.10634191,0.805296292,0.088361797,0.609110853,-0.17587229,0.408859028,0.56988142,0.713319703,0.830921665,191.4910078,0.959102691,9.113625099,0.698075703,3.23261474,1.141160362,24.695242,0.103757714,-0.802246971,3.18,0.67
RIP_180805_1233_0080,0.055794977,0.06117229,0.011870649,0.39708087,0.493055556,1.21238369,1.5,1.464057968,1.183333334,2.151981052,2.662500002,0.753597029,0.519359567,0.537246107,0.503911809,8.652195807,0.092136301,0.048290927,0.058545403,0.941945935,5.491188576,5.920584586,1.096376292,0.341285893,0.557296516,0.054678954,0.043317774,0.01136118,0.354134898,0.768717628,0.689260839,0.474800369,0.812562938,0.287768511,0.73301967,0.543318824,0.544917067,6.491188576,0.649137983,0.876798515,0.499840294,0.507184066,0.091751687,0.91339111,0.54753502,2.146995855,0.499840294,0.507184066,72.24525991,0.045972802,-0.73301967,-0.045972802,0.674967925,0.299238964,0.477252551,0.119001093,0.772458533,0.108540374,0.556859753,-0.143001443,0.433063331,0.507141041,0.699243097,0.912095607,222.3162718,0.95680184,7.116785262,0.606069302,3.146304415,1.119641474,20.6922461,0.051165424,-0.753597029,2.23,0.69
RIP_180805_1233_0081,0.05503451,0.060284138,0.011357929,0.40418658,0.550347222,1.319853363,1.5,1.501113726,1.320833333,2.614959474,2.971874999,0.760313665,0.529271962,0.545993109,0.510901863,8.299699001,0.089660846,0.047581429,0.057719038,0.945334717,5.704692037,6.120837972,1.09538793,0.34915207,0.568181709,0.054175837,0.042915112,0.011260725,0.361961054,0.774618447,0.698874511,0.475890172,0.821559222,0.289771233,0.740417918,0.550710277,0.556044321,6.704692037,0.657854745,0.880156833,0.5109684,0.518392564,0.090857318,0.918295929,0.55886176,2.196272161,0.5109684,0.518392564,75.42976805,0.045522802,-0.740417918,-0.045522802,0.682925703,0.30730858,0.496023974,0.116041446,0.778022161,0.105936393,0.563856877,-0.147496588,0.434448983,0.515233044,0.706484817,0.912918586,229.328477,0.957525903,7.344238733,0.617905876,3.11930952,1.122636925,21.15910932,0.050496265,-0.760313665,3.17,0.75
RIP_180805_1233_0082,0.050125916,0.057719365,0.011496194,0.47134537,0.642361111,1.318292542,1.5,1.754162999,1.541666666,3.048551503,3.468749999,0.807751961,0.624628682,0.618548157,0.573461899,5.82436835,0.096330249,0.044632929,0.05405614,0.952381092,7.16615654,7.091832642,1.151487486,0.421219454,0.661609175,0.05381662,0.046372294,0.007444326,0.431564878,0.829168677,0.743912091,0.483648832,0.896823281,0.303944226,0.781806039,0.60027162,0.627600063,8.16615654,0.626880871,0.903875981,0.618401794,0.617825562,0.140126466,0.900057487,0.653425695,2.605325919,0.618401794,0.617825562,61.26427126,0.070410582,-0.781806039,-0.070410582,0.667814747,0.380730147,0.631822843,0.099655208,0.813800031,0.08654476,0.618103011,-0.185898888,0.420020919,0.583301672,0.70507198,0.868441917,226.3802138,0.960008069,9.403227065,0.718966751,3.039160975,1.143569832,25.5769052,0.078811842,-0.807751961,3.97,0.67
